,USERID,PID,RATING
9727,35,B07DHX3NN3,2
9729,2487,B07DHX3NN3,3
9731,715,B07DHX3NN3,5
9733,2098,B07DHX3NN3,5
9735,406,B07DHX3NN3,5
9737,613,B07DHX3NN3,5
9739,274,B07DHX3NN3,5
9741,274,B07DHX3NN3,5
9743,1954,B07DMFKBJ1,1
9745,1295,B07DMFKBJ1,2
9747,554,B07DMFKBJ1,4
9749,2189,B07DMFKBJ1,5
9751,235,B07DMFKBJ1,1
9753,1536,B07DMFKBJ1,5
9755,2753,B07DMFKBJ1,5
9757,2241,B07DMFKBJ1,1
9759,2241,B07DMFKBJ1,1
9761,758,B000MXIN5O,1
9763,1156,B000MXIN5O,1
9765,2274,B000MXIN5O,1
9767,416,B000MXIN5O,2
9769,2122,B000MXIN5O,4
9771,989,B000MXIN5O,3
9773,48,B000MXIN5O,2
9775,812,B000MXIN5O,1
9777,812,B000MXIN5O,1
9779,262,B00XKYIXSY,1
9781,1046,B00XKYIXSY,5
9783,1474,B00XKYIXSY,1
9785,1991,B00XKYIXSY,4
9787,2133,B00XKYIXSY,3
9789,1102,B00XKYIXSY,5
9791,690,B00XKYIXSY,2
9793,678,B00XKYIXSY,2
9795,678,B00XKYIXSY,2
9797,2733,B07GBW9676,3
9799,215,B07GBW9676,3
9801,1489,B07GBW9676,3
9803,31,B07GBW9676,4
9805,272,B07GBW9676,4
9807,322,B07GBW9676,3
9809,77,B07GBW9676,3
9811,808,B07GBW9676,5
9813,808,B07GBW9676,5
9815,292,B075LB39QK,2
9817,2689,B075LB39QK,3
9819,847,B075LB39QK,4
9821,3113,B075LB39QK,1
9823,1109,B075LB39QK,5
9825,2770,B075LB39QK,3
9827,1336,B075LB39QK,5
9829,1449,B075LB39QK,5
9831,1449,B075LB39QK,5
9833,2524,B07N8DZJFD,5
9835,2604,B07N8DZJFD,4
9837,895,B07N8DZJFD,5
9839,1257,B07N8DZJFD,2
9841,832,B07N8DZJFD,2
9843,1846,B07N8DZJFD,4
9845,1846,B07N8DZJFD,4
9849,1604,B07CMSNRDM,5
9851,1747,B07CMSNRDM,5
9853,392,B07CMSNRDM,4
9855,2607,B07CMSNRDM,5
9857,2106,B07CMSNRDM,5
9859,119,B07CMSNRDM,4
9861,1762,B07CMSNRDM,4
9863,1762,B07CMSNRDM,4
9865,4,B0096H58LY,4
9867,2464,B0096H58LY,5
9869,568,B0096H58LY,2
9871,2791,B0096H58LY,5
9873,2614,B0096H58LY,4
9875,370,B0096H58LY,5
9877,1997,B0096H58LY,5
9879,2970,B0096H58LY,5
9881,2970,B0096H58LY,5
9883,166,B07PLVYCL6,5
9885,585,B07PLVYCL6,4
9887,2170,B07PLVYCL6,4
9889,2785,B07PLVYCL6,1
9891,877,B07PLVYCL6,3
9893,2798,B07PLVYCL6,3
9895,1229,B07PLVYCL6,3
9897,2859,B07PLVYCL6,5
9899,2859,B07PLVYCL6,5
9901,1357,B07NF7NV3X,5
9903,1537,B07NF7NV3X,5
9905,393,B07NF7NV3X,5
9907,306,B07NF7NV3X,4
9909,1766,B07NF7NV3X,5
9911,1446,B07NF7NV3X,5
9913,176,B07NF7NV3X,2
9915,2592,B07NF7NV3X,5
9917,2592,B07NF7NV3X,5
9919,2244,B0794QSWWD,3
9921,3148,B0794QSWWD,1
9923,119,B0794QSWWD,1
9925,290,B0794QSWWD,1
9927,1042,B0794QSWWD,5
9929,2583,B0794QSWWD,3
9931,119,B0794QSWWD,5
9933,1236,B0794QSWWD,5
9935,1236,B0794QSWWD,5
9937,119,B07Q2CXVF2,5
9939,2213,B07Q2CXVF2,3
9941,119,B07Q2CXVF2,5
9943,1998,B07Q2CXVF2,5
9945,2632,B07Q2CXVF2,4
9947,1833,B07Q2CXVF2,5
9949,653,B07Q2CXVF2,1
9951,291,B07Q2CXVF2,5
9953,291,B07Q2CXVF2,5
9955,2626,B07PBYW6M1,5
9957,2665,B07PBYW6M1,5
9959,113,B07PBYW6M1,5
9961,3079,B07PBYW6M1,5
9963,2722,B07PBYW6M1,5
9965,2635,B07PBYW6M1,5
9967,2581,B07PBYW6M1,4
9969,1181,B07PBYW6M1,5
9971,1181,B07PBYW6M1,5
9973,676,B01KUZCVYM,4
9975,2551,B01KUZCVYM,2
9977,1253,B01KUZCVYM,5
9979,1656,B01KUZCVYM,5
9981,723,B01KUZCVYM,3
9983,994,B01KUZCVYM,5
9985,2417,B01KUZCVYM,5
9987,1225,B01KUZCVYM,5
9989,1225,B01KUZCVYM,5
9991,251,B07H1JGQ9M,5
9993,1697,B07H1JGQ9M,5
9995,527,B07H1JGQ9M,5
9997,18,B07H1JGQ9M,4
9999,3073,B07H1JGQ9M,4
10001,650,B07H1JGQ9M,5
10003,403,B07H1JGQ9M,5
10005,2246,B07H1JGQ9M,5
10007,2246,B07H1JGQ9M,5
10009,1790,B00NVPEAWK,2
10011,1377,B00NVPEAWK,5
10013,1571,B00NVPEAWK,5
10015,1037,B00NVPEAWK,5
10017,1772,B00NVPEAWK,2
10019,1829,B00NVPEAWK,4
10021,2624,B00NVPEAWK,2
10023,1206,B00NVPEAWK,5
10025,1206,B00NVPEAWK,5
10027,2832,B00AWNWZFI,5
10029,1477,B00AWNWZFI,4
10031,951,B00AWNWZFI,5
10033,2482,B00AWNWZFI,2
10035,2703,B00AWNWZFI,1
10037,2703,B00AWNWZFI,1
10041,400,B07KX65YGR,5
10043,1520,B07KX65YGR,1
10045,1435,B07KX65YGR,5
10047,774,B07KX65YGR,5
10049,2037,B07KX65YGR,5
10051,1510,B07KX65YGR,5
10053,3037,B07KX65YGR,5
10055,219,B07KX65YGR,3
10057,219,B07KX65YGR,3
10063,2433,B078WN55PZ,5
10065,2836,B078WN55PZ,4
10067,2914,B078WN55PZ,1
10069,467,B078WN55PZ,4
10071,261,B078WN55PZ,3
10073,1767,B078WN55PZ,5
10075,2835,B078WN55PZ,2
10077,3025,B078WN55PZ,3
10079,3025,B078WN55PZ,3
10081,2618,B07FDJQVV2,1
10083,1765,B07FDJQVV2,5
10085,1510,B07FDJQVV2,5
10087,2580,B07FDJQVV2,5
10089,58,B07FDJQVV2,5
10091,437,B07FDJQVV2,4
10093,2101,B07FDJQVV2,4
10095,2431,B07FDJQVV2,5
10097,2431,B07FDJQVV2,5
10099,2983,B07KTKQY71,5
10101,2935,B07KTKQY71,5
10103,1863,B07KTKQY71,5
10105,1863,B07KTKQY71,5
10107,1096,B07NLYQ6TS,4
10109,2546,B07NLYQ6TS,4
10111,776,B07NLYQ6TS,5
10113,1517,B07NLYQ6TS,4
10115,2910,B07NLYQ6TS,5
10117,502,B07NLYQ6TS,5
10119,1885,B07NLYQ6TS,2
10121,425,B07NLYQ6TS,2
10123,425,B07NLYQ6TS,2
10125,1632,B0796S3CKQ,5
10127,1632,B0796S3CKQ,5
10129,182,B07RJGWX3F,5
10131,2473,B07RJGWX3F,4
10133,98,B07RJGWX3F,5
10135,119,B07RJGWX3F,1
10137,1046,B07RJGWX3F,4
10139,2621,B07RJGWX3F,5
10141,2971,B07RJGWX3F,2
10143,707,B07RJGWX3F,5
10145,707,B07RJGWX3F,5
10149,1695,B008KZS388,4
10151,30,B008KZS388,4
10153,1705,B008KZS388,5
10155,824,B008KZS388,4
10157,531,B008KZS388,5
10159,2466,B008KZS388,5
10161,3027,B008KZS388,2
10163,319,B008KZS388,5
10165,319,B008KZS388,5
10167,1372,B07PBB2WRH,5
10169,434,B07PBB2WRH,5
10171,2233,B07PBB2WRH,5
10173,2641,B07PBB2WRH,4
10175,2511,B07PBB2WRH,1
10177,119,B07PBB2WRH,5
10179,1531,B07PBB2WRH,5
10181,1106,B07PBB2WRH,4
10183,1106,B07PBB2WRH,4
10185,1384,B00DCYCJDW,2
10187,14,B00DCYCJDW,5
10189,945,B00DCYCJDW,5
10191,2425,B00DCYCJDW,2
10193,3091,B00DCYCJDW,4
10195,2245,B00DCYCJDW,5
10197,143,B00DCYCJDW,4
10199,3019,B00DCYCJDW,4
10201,3019,B00DCYCJDW,4
10203,593,B07H2XXH15,4
10205,2565,B07H2XXH15,5
10207,906,B07H2XXH15,5
10209,2545,B07H2XXH15,1
10211,682,B07H2XXH15,4
10213,2761,B07H2XXH15,5
10215,2175,B07H2XXH15,5
10217,229,B07H2XXH15,4
10219,229,B07H2XXH15,4
10221,1276,B0771XH8T1,1
10223,119,B0771XH8T1,2
10225,105,B0771XH8T1,5
10227,1443,B0771XH8T1,5
10229,609,B0771XH8T1,2
10231,2080,B0771XH8T1,5
10233,1573,B0771XH8T1,1
10235,645,B0771XH8T1,5
10237,645,B0771XH8T1,5
10239,2631,B07QSFKXYD,3
10241,2258,B07QSFKXYD,5
10243,2096,B07QSFKXYD,5
10245,1613,B07QSFKXYD,2
10247,1512,B07QSFKXYD,5
10249,301,B07QSFKXYD,2
10251,831,B07QSFKXYD,5
10253,1659,B07QSFKXYD,1
10255,1659,B07QSFKXYD,1
10257,3012,B07PN5FB4T,5
10259,1813,B07PN5FB4T,5
10261,1529,B07PN5FB4T,5
10263,1529,B07PN5FB4T,5
10265,1779,B07R4DR2GG,5
10267,3048,B07R4DR2GG,4
10269,1646,B07R4DR2GG,5
10271,119,B07R4DR2GG,5
10273,2803,B07R4DR2GG,4
10275,2803,B07R4DR2GG,4
10277,170,B00JL9J93U,2
10279,2396,B00JL9J93U,2
10281,2469,B00JL9J93U,5
10283,1812,B00JL9J93U,3
10285,1725,B00JL9J93U,5
10287,85,B00JL9J93U,5
10289,2517,B00JL9J93U,4
10291,453,B00JL9J93U,3
10293,453,B00JL9J93U,3
10295,2293,B07M934PJS,4
10297,759,B07M934PJS,5
10299,2844,B07M934PJS,4
10301,119,B07M934PJS,5
10303,2506,B07M934PJS,5
10305,704,B07M934PJS,5
10307,1768,B07M934PJS,5
10309,193,B07M934PJS,5
10311,193,B07M934PJS,5
10313,2066,B07BB4BVZ4,1
10315,519,B07BB4BVZ4,4
10317,1226,B07BB4BVZ4,5
10319,2871,B07BB4BVZ4,4
10321,1108,B07BB4BVZ4,3
10323,119,B07BB4BVZ4,5
10325,2538,B07BB4BVZ4,3
10327,2839,B07BB4BVZ4,4
10329,2839,B07BB4BVZ4,4
10331,2857,B074KJH1XG,4
10333,617,B074KJH1XG,5
10335,287,B074KJH1XG,5
10337,119,B074KJH1XG,4
10339,356,B074KJH1XG,5
10341,119,B074KJH1XG,5
10343,483,B074KJH1XG,5
10345,2323,B074KJH1XG,5
10347,2323,B074KJH1XG,5
10349,2263,B07RFGJLBF,4
10351,84,B07RFGJLBF,5
10353,1411,B07RFGJLBF,5
10355,119,B07RFGJLBF,5
10357,1631,B07RFGJLBF,2
10359,2367,B07RFGJLBF,5
10361,1992,B07RFGJLBF,5
10363,422,B07RFGJLBF,3
10365,422,B07RFGJLBF,3
10367,971,B07HGT38B6,5
10369,1093,B07HGT38B6,5
10371,2919,B07HGT38B6,4
10373,2668,B07HGT38B6,5
10375,2236,B07HGT38B6,5
10377,1136,B07HGT38B6,5
10379,2124,B07HGT38B6,4
10381,462,B07HGT38B6,5
10383,462,B07HGT38B6,5
10385,1778,B07MP3ZF5Z,5
10387,1630,B07MP3ZF5Z,3
10389,220,B07MP3ZF5Z,5
10391,1559,B07MP3ZF5Z,5
10393,253,B07MP3ZF5Z,3
10395,1600,B07MP3ZF5Z,5
10397,2657,B07MP3ZF5Z,5
10399,890,B07MP3ZF5Z,5
10401,890,B07MP3ZF5Z,5
10403,2572,B01N9CWGYE,4
10405,2950,B01N9CWGYE,4
10407,517,B01N9CWGYE,5
10409,2065,B01N9CWGYE,3
10411,436,B01N9CWGYE,4
10413,671,B01N9CWGYE,3
10415,369,B01N9CWGYE,2
10417,2976,B01N9CWGYE,4
10419,2976,B01N9CWGYE,4
10421,132,B07B8BYB3D,1
10423,1084,B07B8BYB3D,4
10425,344,B07B8BYB3D,5
10427,3116,B07B8BYB3D,5
10429,167,B07B8BYB3D,4
10431,1183,B07B8BYB3D,4
10433,661,B07B8BYB3D,1
